ratio,direct,diffuse
2.0805232025062503,254.70569778955084,122.42386793991338
2.088105944406063,254.70095809296296,121.97702840475829
2.06632701352636,254.74469176983771,123.28382201958179
2.0831648614806992,254.70530250659291,122.2684326220586
2.075554655284519,254.75543808944326,122.74089600137326
2.106099084902312,254.7081139790442,120.93833372082705
2.1077541032371787,254.72507858105075,120.85142104092367
2.1015867127390124,254.73998425916523,121.21316846696315
2.0907454443600644,254.73960453440895,121.8415207942159
2.0889699192959936,254.77605260180283,121.9625281572581
2.084302381251391,254.71387114050492,122.20581496796913
2.083325646220423,254.73034017698228,122.27101444227647
2.0538689812223203,254.7528392832161,124.03558435923449
2.0421766363569107,254.74882584771905,124.7437764747773
2.013500077955577,254.732488970406,126.51228165287712
2.0013427265130703,254.73396660499975,127.28153115924401
1.9742907727374015,254.75107710417893,129.03422364222493
1.9644930719113263,254.76798815373226,129.68637649908294
1.9878872826522191,254.70576041642676,128.12887462945127
1.9823176034693195,254.75004551831978,128.51121589823614
1.9338272601106878,254.7445211483673,131.730753001065
1.9368244495175257,254.763087517934,131.53648880330738
1.936273368113647,254.7905076811199,131.5880866188546
1.9469332723256005,254.761698224316,130.8528144470019
1.9781526982851494,254.75437161152382,128.78397700661284
1.955827455266697,254.74318229436608,130.2482903634407
1.9598333607611325,254.72013949433304,129.9703049219493
1.9794046979482887,254.73286222726568,128.69165284456676
1.9692728869063012,254.75339784925194,129.3641930192142
1.967185824678445,254.71673311610775,129.48280224505154
2.0016524427002382,254.7374503252338,127.2635772779773
2.0007460894859452,254.7529071243589,127.32895416519993
1.9785261982952682,254.7154015205512,128.73996904363375
2.013415659991053,254.74701441589409,126.52480035693479
1.9847464394276684,254.74980418934388,128.35382854386418
2.010464903346728,254.7147435897436,126.69444921208608
2.0069038212538337,254.72961596009975,126.92666846433868
2.0272704969684825,254.73349473404636,125.65343160420227
2.0100186979752523,254.75518114064803,126.74269219349551
2.019512660031078,254.7692671618489,126.15383513264447
2.017504774833899,254.7789526780877,126.2841881992887
2.0163889169132716,254.76287372877658,126.34609900493437
2.028808054509766,254.73765356654627,125.56025347015893
2.025091343704092,254.71896685385823,125.78147037454225
2.0170292741128173,254.74086456632742,126.29507555281974
2.03109280503655,254.73607690609236,125.41823607193977
2.027029196602242,254.740940009371,125.67206256149358
2.025274754465794,254.72755791309166,125.77432141066761
2.0256562399092184,254.77871704077916,125.7758903120686
2.0058163483448666,254.77840752107647,127.01980803542219
2.0101400184531046,254.7837721343678,126.74926611850435
1.9906947709374254,254.80672034790882,127.99888966801244
2.0163846707911213,254.7841786757929,126.35693097975658
2.0121555971326823,254.76468380559206,126.61281471901637
2.0169529293982897,254.76717018075257,126.31289826716795
1.9910367217334575,254.7707225076413,127.95882653828208
2.01387647177263,254.75079263205185,126.49772525909604
1.9808333191352647,254.7838213206136,128.62456364164947
1.9946790776715861,254.7670916306259,127.72334882462332
2.0174477064975647,254.75357684191755,126.27518226194235
1.9961721651640822,254.78532624917915,127.63694970580666
2.0039384142839802,254.7832314947229,127.141248293181
1.9883143965689407,254.82239128933497,128.1600091660854
2.01705046279841,254.81946559035407,126.33271714819833
2.006824121855726,254.7524475209888,126.94308621595461
2.0007312188019224,254.7734900742774,127.34018826718805
2.0278768586893583,254.7629053541848,125.63036274246019
2.0135062086240723,254.78974872814035,126.54033428695047
2.0381041651192637,254.76916276402562,125.00301364582967
2.0393485243387204,254.73182534443475,124.90843144480866
2.028819856198247,254.78546941003236,125.58309138765443
2.067872739106255,254.80808925933184,123.22232622954408
2.008782557892528,254.76503825657826,126.82559257377248
2.0641620355170662,254.76562108973573,123.42326653920739
2.0794311959818215,254.802232161562,122.5345818865889
2.0826886608829276,254.79163369352,122.33784073395998
2.080881140024355,254.77899493494886,122.43803359761668
2.0439051454605965,254.7421400245852,124.63501087139676
2.101491031241108,254.7918772929887,121.24338077356083
2.0325644192926244,254.76733007252489,125.34280717222697
2.04168082432787,254.7893379930677,124.79391242602549
2.1289921470860897,254.7205597468385,119.64372912106303
2.1393899775530714,254.8005913586873,119.09964711067576
2.0487964829308543,254.6985317144853,124.31616992534698
2.152519978953696,254.68834945574247,118.32101534292946
2.1463983824419115,254.78596570909505,118.70394973892522
2.035305580985029,254.77308714352245,125.17682333491152
1.9898659723127468,254.77774009270527,128.03763853330616
1.980708496621151,254.74103395573383,128.61106739850473
2.0958147233506286,254.7422326454034,121.54806901925996
2.018740606324589,254.76493914476507,126.19993789524139
1.9741654694433246,254.6691171138506,129.00089736938932
2.0085241818270805,254.52964903526282,126.72471227293194
1.9943458022099791,254.60297867663223,127.66240357840701
2.0737958554763445,254.57467822760069,122.75782958835437
2.143344363781023,254.63512821970775,118.80271435734757
