ratio,direct,diffuse
1.9729702594923602,243.881663347197,123.61142403127104
1.9695500994751363,244.33908363767296,124.0583236256781
1.9713572745368246,243.48539280146412,123.51155011141834
2.082434622859454,245.22494119184526,117.7587706715707
2.0721912369050295,244.66304891954277,118.06972472529374
1.9977966929156539,244.92350579696182,122.5968121108019
1.9668847742543403,245.0635322871109,124.59475791103024
1.966345788445302,245.43152777777777,124.81605688073259
1.9637831141869844,246.3734229525066,125.45857084350497
1.9957943353751084,247.97352236306412,124.24803396210544
1.8821150826445905,249.21337813267553,132.41133894028508
1.8109422499999426,249.24017970889983,137.63010924777294
1.7278765622865913,249.71067887884888,144.51881825886534
1.7337585793899049,251.0920206291644,144.8252505360473
1.6934001726623151,251.6031461284634,148.57867041131817
1.5897222156886575,252.17763723407379,158.63000135833923
1.481628891385098,251.56721420558898,169.79097510066225
1.4170989934662481,252.37748326597978,178.0944622991088
1.4011229903476508,251.93299091805844,179.80790598229217
1.4296522391574247,251.86766407785942,176.17407728910308
1.5101545539662415,251.16617095157258,166.31818928196088
1.5355187419231051,250.28494724861642,162.9969992649885
1.5356032495371434,251.87879484556228,164.02595847689355
1.5074504712962769,250.8876179974854,166.4317486874005
1.5032632824969046,251.46948831736515,167.28239906164472
1.5881548977810243,251.55984198762928,158.397548210889
1.663959751482575,251.36305416865292,151.06318163326392
1.712992172928403,251.81256211207582,147.00158359836283
1.6261500644697369,252.1590751689497,155.0650709786584
1.5770857187221141,252.48097952974138,160.0933776347442
1.524283075459353,251.026568770933,164.68500688120838
1.4936914807344412,251.29884694465005,168.24012869182835
1.4768892303135717,249.41833704889945,168.88086928221637
1.464208194128986,248.76721082133642,169.89879705551073
1.3374082300346286,226.84457281031703,169.6150567313643
1.4580183961178343,242.2563580369561,166.15452773572372
1.4627132763464057,239.2256375920628,163.54923515126995
1.5462244095947717,231.05096476510067,149.4291277070536
1.5600246406001752,232.06721067652853,148.75868280339935
1.5413053357908082,228.6826404015532,148.36946002280683
1.4911819860652928,217.32072734306993,145.73722682668884
1.3256088132016826,181.84353995519044,137.1773770242158
1.2753423114986617,168.67756584922796,132.26062079835964
1.4738751118464752,190.1736651114567,129.02970108044403
