date,time,ratio,direct,diffuse
2018-04-06,09:41:59,1.7958982500370113,254.81184981405065,141.88546027526854
2018-04-06,09:42:22,1.8021526223257045,254.82688101926163,141.40138735331072
2018-04-06,09:42:45,1.8064946113066165,254.80999600199408,141.05217608022255
2018-04-06,09:43:08,1.8101794831212468,254.8208660934565,140.77104976025655
2018-04-06,09:43:39,1.8213871078017925,254.816549066756,139.90246662846465
2018-04-06,09:44:07,1.830052371788981,254.8324814172695,139.24873700098328
2018-04-06,09:44:52,1.8385049991738267,254.85894743392294,138.62292871025616
2018-04-06,09:45:15,1.8441761769852427,254.85655689923794,138.19534168143488
2018-04-06,09:45:37,1.8457427331284397,254.85495163969128,138.07718002374315
2018-04-06,09:46:00,1.8470982034651078,254.84948405487856,137.97289368631706
2018-04-06,09:46:23,1.8475607721210816,254.83313997477933,137.92950349461015
2018-04-06,09:46:46,1.8490387628015508,254.82970306008514,137.81739365700625
2018-04-06,09:47:09,1.8509588257511622,254.84610062893083,137.68328991624563
2018-04-06,09:47:31,1.8516553456740006,254.82550966587934,137.6203785770527
2018-04-06,09:47:54,1.8570090989665602,254.8147230609604,137.2178107273501
2018-04-06,09:48:17,1.8636852487562379,254.8210081425058,136.72963732076806
2018-04-06,09:48:40,1.8767853951870943,254.82385034106497,135.77676541737043
2018-04-06,09:49:03,1.8806718988474043,254.82657330112949,135.4976237254906
2018-04-06,09:49:25,1.8876002737377011,254.82636140440317,135.00017188480953
2018-04-06,09:49:48,1.8834250355962336,254.81322127362722,135.2924679547765
2018-04-06,09:50:11,1.9012112978485423,254.82530421390018,134.03313166835628
2018-04-06,09:50:34,1.8965288448196183,254.80601234161702,134.35388184979175
2018-04-06,09:50:57,1.8966712636802678,254.81787842835237,134.3500496411319
2018-04-06,09:51:19,1.8967684086710848,254.84176460568898,134.355761852991
2018-04-06,09:51:42,1.9039628696333906,254.84274755405062,133.84859107211517
2018-04-06,09:52:05,1.8888448416564785,254.85721851340767,134.9275561935003
2018-04-06,09:52:27,1.8808441612738116,254.8148958855553,135.4790051893404
2018-04-06,09:52:50,1.8859048220228514,254.81353564143404,135.1147378519967
2018-04-06,09:53:13,1.879303574465005,254.82328368168265,135.59452934804588
2018-04-06,09:53:36,1.8895075210329886,254.82534322528028,134.86336539479237
2018-04-06,09:53:58,1.8756207983264785,254.8234925649545,135.860880190879
2018-04-06,09:54:21,1.8786273867121972,254.85464957731116,135.66003103113204
2018-04-06,09:54:44,1.879098917551683,254.87876610698945,135.63882333511015
2018-04-06,09:55:07,1.8912915316016792,254.87649471334385,134.76319776967247
2018-04-06,09:55:29,1.8843613376160617,254.88060488983822,135.26100318545704
2018-04-06,09:55:52,1.881647105874157,254.8869393002328,135.4594804225099
2018-04-06,09:56:15,1.882773001765859,254.88113986417505,135.37539556023015
2018-04-06,09:56:38,1.8808287127242462,254.8798475516139,135.51465150829105
2018-04-06,09:57:00,1.8797853203827912,254.87058095387655,135.58494057288192
2018-04-06,09:57:23,1.879679463814168,254.85977838482552,135.58682918611802
2018-04-06,09:57:46,1.8792159388519016,254.8557342504423,135.6181208244462
2018-04-06,09:58:09,1.8714413224729063,254.85031850269274,136.17863164736352
2018-04-06,09:58:31,1.8667466269838753,254.8393489792323,136.5152320596284
2018-04-06,09:58:56,1.8634741833384918,254.84019481621206,136.75542011516103
2018-04-06,09:59:19,1.8571108404750796,254.83699615649945,137.2222866844652
2018-04-06,09:59:46,1.855821638933656,254.83088625863158,137.31431992842582
2018-04-06,10:00:08,1.8510678141536734,254.80070840513116,137.6506611248214
2018-04-06,10:00:34,1.84944775358643,254.82434995076767,137.78402199068069
2018-04-06,10:00:57,1.8492048052702863,254.83620839231085,137.8085367645706
2018-04-06,10:01:20,1.8476944898104015,254.83563428214984,137.92087149012357
2018-04-06,10:01:42,1.842845309225081,254.83491551994425,138.28340026385757
2018-04-06,10:02:05,1.8414260185333498,254.83575203126517,138.39043733846856
2018-04-06,10:02:31,1.8388958246389557,254.84455899198167,138.5856423063102
2018-04-06,10:02:58,1.8378159726967338,254.8252124720896,138.6565446474871
2018-04-06,10:03:23,1.8375069121168042,254.82454566625552,138.67950318222105
2018-04-06,10:03:49,1.8407451148385163,254.82223851111567,138.43428753766952
2018-04-06,10:04:17,1.835108163791928,254.81039386739278,138.8530653914546
2018-04-06,10:04:39,1.835228004493413,254.81137447202698,138.8445325856739
2018-04-06,10:05:04,1.8392095655566427,254.82661748991762,138.5522467162645
2018-04-06,10:05:40,1.8461646143493826,254.8319946628745,138.03319199283933
2018-04-06,10:06:02,1.844301961611253,254.84127486324695,138.1776304356407
2018-04-06,10:06:26,1.8409492356030237,254.838548273432,138.42779765187646
2018-04-06,10:07:00,1.86022220830475,254.82162941600578,136.9845109247614
2018-04-06,10:07:27,1.8683615100289204,254.80877185482836,136.3808719496069
2018-04-06,10:07:54,1.8692972022189693,254.8270604147881,136.32238903064365
2018-04-06,10:08:20,1.8708048749173296,254.82945869762554,136.21380942194006
2018-04-06,10:08:44,1.8802783595374202,254.82334034435976,135.52426376222857
2018-04-06,10:09:07,1.8853800820155968,254.83425298468666,135.16333147651156
2018-04-06,10:09:33,1.9040295349856466,254.80979556637752,133.82659821413873
2018-04-06,10:09:56,1.90291959526606,254.79404951617408,133.89638224864126
2018-04-06,10:10:22,1.9071320731665597,254.7964795648561,133.6019057882015
2018-04-06,10:10:46,1.9059488991535565,254.8027144817844,133.68811440587092
2018-04-06,10:11:09,1.8974367667382708,254.7713537196802,134.27132760668326
2018-04-06,10:11:33,1.9011523882703167,254.7564617102158,134.0010739181172
2018-04-06,10:11:56,1.902165416474431,254.74446342779333,133.92340183534066
2018-04-06,10:12:18,1.9064052563186262,254.7338724499173,133.62000110187614
2018-04-06,10:12:42,1.9044444576738906,254.75504036993158,133.76869004680356
2018-04-06,10:13:06,1.9119524396786842,254.78334633083196,133.25820299884128
2018-04-06,10:13:29,1.9183037227767032,254.79015435535442,132.82054938961969
2018-04-06,10:13:53,1.9259517704832594,254.80598383280758,132.3013316002569
2018-04-06,10:14:16,1.9336962898335446,254.82767337548094,131.7826768946311
2018-04-06,10:14:39,1.936266128439339,254.84065958686205,131.61447997454133
2018-04-06,10:15:03,1.9359446632388746,254.84174866914017,131.63689722555642
2018-04-06,10:15:28,1.9342407963452999,254.84320732116814,131.7536098931881
2018-04-06,10:15:51,1.934795243798688,254.84273893152672,131.71561163814948
2018-04-06,10:16:13,1.939491323064383,254.85120842735728,131.4010562443219
2018-04-06,10:16:38,1.9495592050122994,254.85023225472665,130.7219763316287
2018-04-06,10:17:02,1.952749434827558,254.8487442097167,130.50765226938688
2018-04-06,10:17:32,1.963033346651391,254.8491292563631,129.8241467426386
2018-04-06,10:17:54,1.9656387946969514,254.84644651744284,129.6507004262364
2018-04-06,10:18:17,1.9666794692258045,254.86098371967142,129.58948710640632
2018-04-06,10:18:40,1.9720287334713864,254.85359437826463,129.2342195895101
2018-04-06,10:19:02,1.9663903589404947,254.864392070887,129.61027341906302
2018-04-06,10:19:25,1.95895382806165,254.86507705728408,130.10264632396596
2018-04-06,10:19:48,1.95645999471687,254.851395588001,130.2614907926507
2018-04-06,10:20:13,1.9502838850990796,254.84109643460124,130.6687187345829
