date,diffuse,direct,ratio,time
2018-10-12,184.5256029984143,251.26657191201355,1.3616894773901524,11:05:06
2018-10-12,184.52250946255458,251.29723357752863,1.361878473848334,11:05:24
2018-10-12,184.44988676840933,251.27774365725958,1.3623090155254887,11:05:43
2018-10-12,184.46917155361808,251.3533202416201,1.3625762945900226,11:06:00
2018-10-12,184.50962075724001,251.34466387893,1.3622306676876492,11:06:17
2018-10-12,184.58505698412287,251.35824476274587,1.361747526422827,11:06:34
2018-10-12,184.55102915160728,251.4097157360406,1.3622775060739944,11:06:51
2018-10-12,184.573881872501,251.35734665005452,1.3618251081899326,11:07:09
2018-10-12,184.66809893584602,251.41904032290725,1.361464388119632,11:07:26
2018-10-12,184.73181743745403,251.40766869822147,1.3609332284263504,11:07:43
2018-10-12,184.73047656611297,251.42674706152758,1.3610463835486548,11:08:00
2018-10-12,184.75137592539255,251.45183162256333,1.3610281945835476,11:08:18
2018-10-12,184.8640927740741,251.44804320753514,1.3601778443520374,11:08:35
2018-10-12,183.94856979426476,251.38758019807355,1.366618835249631,11:08:52
2018-10-12,184.90899545189168,251.4144609771202,1.3596659284352202,11:09:10
2018-10-12,184.03642471269785,251.46314071372717,1.3663770153451429,11:09:27
2018-10-12,185.0265102786073,251.49370186834528,1.3592306393805607,11:09:44
2018-10-12,184.20384949938747,251.48474858259152,1.365252405235037,11:10:03
2018-10-12,184.27387146495764,251.4367347908584,1.3644730682215724,11:10:29
2018-10-12,184.30733617894793,251.4560143626571,1.3643299261756627,11:10:47
2018-10-12,184.3877641455444,251.52488421796585,1.3641083256447946,11:11:04
2018-10-12,184.27345862977333,251.51454304004358,1.3648983684913916,11:11:21
2018-10-12,184.24188481584824,251.5345573274349,1.3652409037111535,11:11:39
2018-10-12,184.29829720076899,251.55591445377578,1.3649388967481255,11:11:56
2018-10-12,184.29019235404493,251.60368048299082,1.3652581142225306,11:12:13
2018-10-12,184.35114105027657,251.63410349722722,1.3649717710648783,11:12:31
2018-10-12,184.36143845383396,251.62398888240133,1.3648406683776804,11:12:48
2018-10-12,184.38224911473628,251.6112230274881,1.3646173871700469,11:13:05
2018-10-12,184.32882077575513,251.61317833965646,1.3650235339255816,11:13:23
2018-10-12,184.41222826000774,251.67914312214856,1.364763852683887,11:13:40
2018-10-12,184.41426291292052,251.64185305916038,1.3645465870391185,11:13:58
2018-10-12,184.42281690920507,251.6624975571624,1.3645952370473808,11:14:15
2018-10-12,184.4635971615453,251.67270160143386,1.364348876819472,11:14:32
2018-10-12,184.3823459200513,251.6776562788503,1.364976972296352,11:14:51
2018-10-12,184.46547616816704,251.64380634024715,1.3641783360634774,11:15:09
2018-10-12,184.51768857520952,251.6480147056311,1.3638151260661344,11:15:26
2018-10-12,184.54276038574832,251.70433795402943,1.363935043715038,11:15:43
2018-10-12,184.6427363211476,251.786576094199,1.3636419233750343,11:16:00
2018-10-12,184.62849520786946,251.75316833948617,1.3635661605541571,11:16:17
2018-10-12,184.7729480270747,251.7161225833524,1.3622996508475285,11:16:34
2018-10-12,184.80151921054332,251.7594303022053,1.3623233801199286,11:16:52
2018-10-12,184.89575260632898,251.89571462609348,1.3623661499808357,11:17:09
2018-10-12,184.99191776264388,251.81439106221367,1.3612183391995925,11:17:26
2018-10-12,184.131473104308,251.84358634679472,1.3677378565484497,11:17:45
2018-10-12,184.1695951178194,252.0004254318306,1.36830634432691,11:18:03
2018-10-12,184.2896913880302,251.8828263023341,1.3667765375545804,11:18:20
2018-10-12,184.30292933471912,251.96152381611742,1.3671053668307198,11:18:37
2018-10-12,184.33328057361064,251.91837046184585,1.366646162201004,11:18:55
2018-10-12,184.37719647497283,251.99132517149522,1.3667163292923823,11:19:12
2018-10-12,184.4415513724025,251.99173319215052,1.3662416701503377,11:19:29
2018-10-12,184.50653639336625,252.07044222312183,1.366187058466644,11:19:47
2018-10-12,184.52888502555854,252.1994957246974,1.3667209645241505,11:20:06
2018-10-12,183.62069796627594,252.1474340073013,1.3731972310311722,11:20:23
2018-10-12,183.61742036239784,252.24776908050984,1.3737681783278473,11:20:41
2018-10-12,183.72850659686594,252.32384167849463,1.3733516172976872,11:20:59
2018-10-12,183.73584384537455,252.41533629479562,1.373794742561061,11:21:16
2018-10-12,183.7961516772626,252.2743912907894,1.3725771132236293,11:21:33
2018-10-12,183.85017385941964,252.1219465221167,1.3713446184440425,11:21:50
2018-10-12,183.89011130629427,252.33567736210492,1.3722090631714565,11:22:08
2018-10-12,183.959608589557,252.2868710155827,1.3714253522819493,11:22:26
2018-10-12,184.0146672586425,252.16655695926278,1.3703611821596218,11:22:43
2018-10-12,184.0193480662601,252.25361542863763,1.3707994190796084,11:23:01
2018-10-12,184.04034537765193,252.21454526267655,1.3704307321589229,11:23:19
2018-10-12,184.10419775581516,252.1309263285953,1.3695012357241672,11:23:38
2018-10-12,184.23730335718105,252.4023266061514,1.36998491622958,11:23:56
