datetime,sun_x,sun_y,lum_hdr,lum_hdr_m,lum_jpg_m,lum_sqrcrpt 
2018-10-12 14:26:03+02:00,1489.0,1730.0,6475.4214,5934.2746467,34800.9222108,0
2018-10-12 14:26:20+02:00,1490.0,1729.0,6478.1177,5935.2305185000005,34702.8371127,0
2018-10-12 14:26:54+02:00,1493.0,1729.0,6448.2744,5906.5699151,34941.9533115,0
2018-10-12 14:27:49+02:00,1498.0,1729.0,6403.271,5861.808797899999,34548.5715172,0
2018-10-12 14:28:24+02:00,1502.0,1729.0,6580.3867,6021.3618158,34887.9809995,0
2018-10-12 14:29:23+02:00,1505.0,1729.0,6430.2417,5882.775089,34148.8892453,0
2018-10-12 14:29:43+02:00,1507.0,1728.0,6458.96,5908.232628199999,34335.4735079,0
2018-10-12 14:30:00+02:00,1509.0,1728.0,6408.184,5862.1088137,34971.5769954,0
2018-10-12 14:30:17+02:00,1510.0,1728.0,6415.016,5866.5315601,34709.2971219,0
2018-10-12 14:31:14+02:00,1515.0,1727.0,6409.2734,5854.0177048,34212.536240400004,0
2018-10-12 14:31:41+02:00,1517.0,1727.0,6428.534000000001,5872.1194163,34431.953430300004,0
2018-10-12 14:32:03+02:00,1519.0,1726.0,6375.3223,5821.1873258000005,34022.813282,0
2018-10-12 14:32:58+02:00,1521.0,1725.0,6381.4595,5825.2049885,34811.3374763,0
2018-10-12 14:33:17+02:00,1524.0,1726.0,6242.4126,5694.2950694,34736.846676199995,0
2018-10-12 14:34:00+02:00,1528.0,1724.0,6297.8813,5742.1126567,34129.0671206,0
2018-10-12 14:34:27+02:00,1530.0,1723.0,6218.4688,5669.677541399999,34235.6700372,0
2018-10-12 14:34:54+02:00,1531.0,1723.0,6315.0474,5759.0914265,34265.5025226,0
2018-10-12 14:35:47+02:00,1537.0,1720.0,6326.075,5765.2637303,34054.181217699996,0
2018-10-12 14:36:05+02:00,1539.0,1720.0,6257.265,5702.889392399999,33670.2505512,0
2018-10-12 14:36:27+02:00,1541.0,1719.0,6340.215999999999,5779.2481169,33989.6610004,0
2018-10-12 14:36:59+02:00,1543.0,1718.0,6321.6353,5764.7426126,33681.588789999994,0
2018-10-12 14:37:25+02:00,1545.0,1718.0,6256.765,5706.0333307,34511.56926519999,0
2018-10-12 14:37:50+02:00,1547.0,1717.0,6308.507,5753.7998741,33951.656735799996,0
2018-10-12 14:38:07+02:00,1548.0,1716.0,6376.5244,5813.6932654,34041.569651599995,0
2018-10-12 14:38:25+02:00,1549.0,1716.0,6354.3975,5795.6213733,33830.600427499994,0
2018-10-12 14:38:44+02:00,1550.0,1715.0,6461.0405,5894.7011557,34339.5741588,0
2018-10-12 14:39:06+02:00,1552.0,1715.0,6395.7754,5836.8422596,34571.7010431,0
2018-10-12 14:39:24+02:00,1554.0,1715.0,6323.375,5763.6846093,34270.9258614,0
2018-10-12 14:40:19+02:00,1557.0,1715.0,6355.7515,5796.300321399999,33598.8150681,0
2018-10-12 14:40:44+02:00,1559.0,1714.0,6363.2593,5806.2243253999995,34133.195454400004,0
2018-10-12 14:41:24+02:00,1561.0,1714.0,6410.118,5846.615069699999,34157.9220069,0
2018-10-12 14:41:49+02:00,1563.0,1713.0,6365.597,5808.5683478,33506.6695879,0
2018-10-12 14:43:36+02:00,1571.0,1711.0,6381.0923,5825.2059213,34066.863972600004,0
2018-10-12 14:44:12+02:00,1575.0,1711.0,6373.174,5818.720466,34361.8727276,0
2018-10-12 14:44:31+02:00,1576.0,1710.0,6352.225,5804.836077399999,33889.152656800004,0
2018-10-12 14:45:15+02:00,1579.0,1710.0,6337.5244,5790.805874399999,34615.790222,0
2018-10-12 14:46:34+02:00,1582.0,1708.0,6436.0864,5883.759144,34397.1775257,0
2018-10-12 14:46:52+02:00,1584.0,1708.0,6381.531999999999,5829.8440548,33443.4082374,0
2018-10-12 14:47:09+02:00,1585.0,1708.0,6278.3174,5737.7147967,34382.8625977,0
2018-10-12 14:47:30+02:00,1587.0,1708.0,6406.468000000001,5852.4126095,33928.1501349,0
2018-10-12 14:47:48+02:00,1588.0,1708.0,6217.395,5680.770414600001,34117.4136311,0
2018-10-12 14:48:06+02:00,1588.0,1707.0,6283.443,5742.2172817,34631.9133362,0
2018-10-12 14:48:58+02:00,1592.0,1706.0,6321.129,5773.4213469999995,34337.720839,0
2018-10-12 14:49:15+02:00,1593.0,1705.0,6271.0938,5731.2691948,33234.048751099996,0
2018-10-12 14:49:38+02:00,1594.0,1706.0,6375.7480000000005,5821.2800443999995,33475.8720602,0
2018-10-12 14:50:44+02:00,1599.0,1705.0,6284.4365,5732.113373100001,33437.2520631,0
2018-10-12 14:51:20+02:00,1601.0,1702.0,6358.6323,5793.8533345,34172.2247926,0
2018-10-12 14:51:41+02:00,1602.0,1702.0,6175.993,5622.6453174,33601.359901899996,0
2018-10-12 14:51:58+02:00,1604.0,1703.0,6212.7134,5655.368684800001,33185.9869744,0
2018-10-12 14:52:42+02:00,1608.0,1701.0,6181.5444,5620.2961321,32915.2143668,0
2018-10-12 14:53:27+02:00,1608.0,1696.0,6329.116999999999,5772.594795100001,33798.6562768,0
2018-10-12 14:53:47+02:00,1608.0,1694.0,6396.306,5837.8477570000005,35242.8444154,0
2018-10-12 14:54:27+02:00,1616.0,1698.0,6078.5547,5525.3120172,33270.1406237,0
2018-10-12 14:54:53+02:00,1618.0,1697.0,5989.2627,5442.8689873,33030.0720804,0
2018-10-12 14:55:11+02:00,1619.0,1697.0,6006.286999999999,5454.1246022,33207.0864492,0
2018-10-12 14:56:22+02:00,1623.0,1695.0,5946.1045,5388.8841256000005,31999.085572099997,0
2018-10-12 14:56:41+02:00,1625.0,1695.0,5812.4890000000005,5263.836838699999,31967.2284537,0
2018-10-12 14:57:04+02:00,1625.0,1695.0,5799.210999999999,5253.4086151,31505.454144200005,0
2018-10-12 14:58:32+02:00,1630.0,1693.0,5793.769,5253.262866100001,32360.2606504,0
2018-10-12 14:58:50+02:00,1631.0,1692.0,5877.945,5327.5453224,31504.282878600003,0
2018-10-12 14:59:13+02:00,1632.0,1692.0,5891.2393,5336.361331499999,31929.949719800003,0
2018-10-12 14:59:30+02:00,1633.0,1692.0,5770.121999999999,5224.8511345,31403.8660166,0
2018-10-12 14:59:50+02:00,1635.0,1691.0,5806.3013,5252.566779600001,31318.409144999998,0
